nsf_________::8f14cbac4ad52459d63d10966303114d,,Control of Reproductive Function in Diverse Habitats,National Science Foundation,Directorate for Biological Sciences::Division of Integrative Organismal Systems::0317141,Directorate for Biological Sciences,Division of Integrative Organismal Systems,,false,,2003-09-15,2007-08-31,2003,2007,47,yes,4,3927,4,,0317141,0.0,0.0,
nsf_________::930238fb510b5b437e716ed6ac91558e,,Early Robotic Spectra of Supernovae with FLOYDS,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::1313484,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,2013-09-01,2016-08-31,2013,2016,35,yes,76,2373,70,,1313484,0.0,0.0,
nsf_________::9478f4e19d64f02aa17e4ee2a79a85d2,,RAISE: Big Data Tools: From Bioinformatics To Materials Genomics,National Science Foundation,Directorate for Computer & Information Science & Engineering::Division of Information and Intelligent Systems::1743418,Directorate for Computer & Information Science & Engineering,Division of Information and Intelligent Systems,,false,,2017-08-01,2020-07-31,2017,2020,35,yes,8,819,4,,1743418,0.0,0.0,
nsf_________::99ec2d93f765d7509de99d657492272f,,A Mid-IR Study of Protoplanetary & Debris Disks around Intermediate-Mass Stars,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::0098392,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,2001-08-15,2005-07-31,2001,2005,47,yes,5,1923,3,,0098392,0.0,0.0,
nsf_________::9a88adf3b3e7c49380a49006eca52c23,,RTG: Building Communities in the Mathematical Sciences at Rice University,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::1745670,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,2018-08-01,2023-07-31,2018,2023,59,yes,11,0,0,,1745670,0.0,0.0,
nsf_________::9d3ce8b226f12eefea61600df555d380,,Collaborative Research: Molecular Basis of Mimicry in Heliconius Butterflies,National Science Foundation,Directorate for Biological Sciences::Division of Environmental Biology::0715096,Directorate for Biological Sciences,Division of Environmental Biology,,false,,2007-04-01,2010-03-31,2007,2010,35,yes,7,1219,3,,0715096,0.0,0.0,
nsf_________::9e85f5cf6121aee9fe95a84a4c418a14,,Hard Scattering Processes in QCD,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Physics::1812359,Directorate for Mathematical & Physical Sciences,Division of Physics,,false,,2018-07-01,2021-06-30,2018,2021,35,yes,11,173,4,,1812359,0.0,0.0,
nsf_________::a7d6aeae51a468ffbf1750617713eecb,,NeTS: Small: RUI: Towards Secure Home Networks,National Science Foundation,Directorate for Computer & Information Science & Engineering::Division of Computer and Network Systems::1816995,Directorate for Computer & Information Science & Engineering,Division of Computer and Network Systems,,false,,2018-10-01,2021-09-30,2018,2021,35,yes,6,336,2,,1816995,0.0,0.0,
nsf_________::b0e6026a2197b0073f7c1dd7c1f5288c,,MSPA-MCS: Markov Random Fields: Structure and Algorithms,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::0528488,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,2005-09-01,2009-08-31,2005,2009,47,yes,44,1523,10,,0528488,0.0,0.0,
nsf_________::b70d675534cb315e9de0a4f45e40943f,,First-Principles Design of Charged Defects for Two-dimensional Quantum Technologies,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Materials Research::1760260,Directorate for Mathematical & Physical Sciences,Division of Materials Research,,false,,2018-08-15,2021-07-31,2018,2021,35,yes,8,0,0,,1760260,0.0,0.0,
nsf_________::b9a1448c8aa13d3af79679cf6a354681,,Chemical Looping Beyond Combustion: Syngas Production From Methane in a Periodically Operated Fixed-Bed Reactor,National Science Foundation,"Directorate for Engineering::Division of Chemical, Bioengineering, Environmental, and Transport Systems::1159853",Directorate for Engineering,"Division of Chemical, Bioengineering, Environmental, and Transport Systems",,false,,2012-05-15,2016-04-30,2012,2016,47,yes,3,72,2,,1159853,0.0,0.0,
nsf_________::ba66fa05ecf1e26255eff18ff0d98c13,,IGERT-CIF21: Big Data U: A Program for Integrated Multidisciplinary Education and Research for Big Data Science,National Science Foundation,Directorate for Education & Human Resources::Division of Graduate Education::1258485,Directorate for Education & Human Resources,Division of Graduate Education,,false,,2013-09-01,2018-08-31,2013,2018,59,yes,45,701,29,,1258485,0.0,0.0,
nsf_________::bac66dfb4bc755b5454f323d56df7903,,The Carnegie Supernova Project: Extending the Near-IR Hubble diagram for SNe Ia to z < 0.08,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::1008343,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,2010-09-01,2016-08-31,2010,2016,71,yes,82,2116,50,,1008343,0.0,0.0,
nsf_________::bb7291f9d6561947c71f11c6ecaf6c09,,DIMENSIONS: Collaborative Research: The Making of Biodiversity Across the Yeast Subphylum,National Science Foundation,Directorate for Biological Sciences::Division of Environmental Biology::1442148,Directorate for Biological Sciences,Division of Environmental Biology,,false,,2015-02-01,2020-01-31,2015,2020,59,yes,29,530,3,,1442148,0.0,0.0,
nsf_________::c2536e0ac856676d788650155621ca8b,,Exploring the Structure and Dynamics of Ceramide Channels,National Science Foundation,Directorate for Biological Sciences::Division of Molecular & Cellular Biosciences::1023008,Directorate for Biological Sciences,Division of Molecular & Cellular Biosciences,,false,,2010-08-01,2014-07-31,2010,2014,47,yes,35,1858,12,,1023008,0.0,0.0,
nsf_________::c2a0c0317ee51654840e0013a0b48031,,Observations and Analysis of White-light Flares With High Resolution,National Science Foundation,Directorate for Geosciences::Division of Atmospheric and Geospace Sciences::1153424,Directorate for Geosciences,Division of Atmospheric and Geospace Sciences,,false,,2012-03-01,2015-02-28,2012,2015,35,yes,9,425,2,,1153424,0.0,0.0,
nsf_________::c819fe8c30e984f02e6a9f53efd249c9,,FRG: Unit Defect and Microstructural Processes at Metal/Dielectric Interfaces: An Integrated Experimental and Simulation Approach,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Materials Research::1207293,Directorate for Mathematical & Physical Sciences,Division of Materials Research,,false,,2012-06-15,2016-05-31,2012,2016,47,yes,1,0,0,,1207293,0.0,0.0,
nsf_________::caa628a244afe168fcf90db05f48c723,,Collaborative NETS-NECO: Wireless Underwater Multi-tiered Acoustic Networks (WUMAN),National Science Foundation,Directorate for Computer & Information Science & Engineering::Division of Computer and Network Systems::0832186,Directorate for Computer & Information Science & Engineering,Division of Computer and Network Systems,,false,,2008-09-01,2012-08-31,2008,2012,47,yes,11,1243,8,,0832186,0.0,0.0,
nsf_________::cb9c3026a4a770905da11ca8802ae8e2,,Magnetic resonance imaging and spectroscopy at the nanoscale via probe paramagnetic centers,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Chemistry::1401632,Directorate for Mathematical & Physical Sciences,Division of Chemistry,,false,,2014-08-15,2017-07-31,2014,2017,35,yes,16,609,14,,1401632,0.0,0.0,
nsf_________::cba1be6994c20d3dafda47131853a0d8,,Theoretical Studies in Star Formation,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::1211729,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,2012-08-01,2016-07-31,2012,2016,47,yes,23,1425,9,,1211729,0.0,0.0,
nsf_________::cc812b80288e70f037730fcd6de2010e,,IRCEB: Biological Stoichiometry from Genes to Ecosystems,National Science Foundation,Directorate for Biological Sciences::Division of Environmental Biology::9977047,Directorate for Biological Sciences,Division of Environmental Biology,,false,,1999-09-01,2004-08-31,1999,2004,59,yes,4,3196,3,,9977047,0.0,0.0,
nsf_________::cd781bd76e578ec4c3a450799d6a02fc,,SGER: Novel Organic-Inorganic Hybrid Fuel Cell Membranes,National Science Foundation,"Directorate for Engineering::Division of Chemical, Bioengineering, Environmental, and Transport Systems::0833837",Directorate for Engineering,"Division of Chemical, Bioengineering, Environmental, and Transport Systems",,false,,2008-05-15,2009-10-31,2008,2009,17,yes,10,305,6,,0833837,0.0,0.0,
nsf_________::d18cdc80fd796b1000f19aae7e1dc772,,Theoretical AMO Studies for Enhanced Understanding and Control of Emergent Quantum Physics,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Physics::1806357,Directorate for Mathematical & Physical Sciences,Division of Physics,,false,,2018-09-01,2021-08-31,2018,2021,35,yes,12,0,0,,1806357,0.0,0.0,
nsf_________::d3973bc1257876983f3fc9a093bd4694,,Investigations of Interstellar Material in the Galaxy and InThe Galactic Center,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::7921812,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,1980-01-15,1981-12-31,1980,1981,23,yes,1,0,0,,7921812,0.0,0.0,
nsf_________::d6b9d1c43059a5a46a60f12e15330cbc,,Collaborative Research: Status and the Organization of Collective Action,National Science Foundation,"Directorate for Social, Behavioral & Economic Sciences::Division of Social and Economic Sciences::0647169","Directorate for Social, Behavioral & Economic Sciences",Division of Social and Economic Sciences,,false,,2007-04-01,2009-12-31,2007,2009,32,yes,3,1217,3,,0647169,0.0,0.0,
nsf_________::d7d5b51c80551ef3a8aad48026e5947f,,"Materials World Network: Complex Structured ""Electron-Poor"" Framework Semiconductors With Potential For Thermoelectric Application",National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Materials Research::1007557,Directorate for Mathematical & Physical Sciences,Division of Materials Research,,false,,2010-07-15,2014-06-30,2010,2014,47,yes,5,1950,4,,1007557,0.0,0.0,
nsf_________::dba183902ab6008754bf7d0b33ffa5e6,,"Understanding and Controlling Defects, Disorder and Electronic Transport in High Mobility Perovskite Oxides",National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Materials Research::1741801,Directorate for Mathematical & Physical Sciences,Division of Materials Research,,false,,2017-08-15,2021-07-31,2017,2021,47,yes,11,0,0,,1741801,0.0,0.0,
nsf_________::de41c8908cf8a876654649083e504032,,SHF: MEDIUM: Collaborative Research: The Theory and Practice of Dependent Types in Haskell,National Science Foundation,Directorate for Computer & Information Science & Engineering::Division of Computing and Communication Foundations::1704041,Directorate for Computer & Information Science & Engineering,Division of Computing and Communication Foundations,,false,,2017-07-01,2021-06-30,2017,2021,47,yes,7,49,1,,1704041,0.0,0.0,
nsf_________::def1222c3ea7b94597e9632d39351ea8,,Strong Gravitational Lensing at High Spectral Resolution,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Astronomical Sciences::1716585,Directorate for Mathematical & Physical Sciences,Division of Astronomical Sciences,,false,,2017-09-01,2020-08-31,2017,2020,35,yes,9,335,2,,1716585,0.0,0.0,
nsf_________::e11945a8f0c1ed35324c0cadfdf29c36,,Workshops: Homotopy Harnessing Higher Structures,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::1833295,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,2018-07-01,2019-12-31,2018,2019,17,yes,1,657,1,,1833295,0.0,0.0,
nsf_________::f2613dccfe62dc2833b57ed782e1c92e,,Functional Analyses of the Neural Circuits Underlying Vocal Production in Xenopus Laevis,National Science Foundation,::::1557945,,,,false,,2016-04-01,2019-03-31,2016,2019,35,yes,2,0,0,,1557945,0.0,0.0,
nsf_________::f77485fe17edbfa5d1f4f490ff33f9be,,ITR: RONEE - An Integrated Engineering Method and Tool Environment for Reliable Object-oriented Real-time Distributed Systems,National Science Foundation,Directorate for Computer & Information Science & Engineering::Division of Computing and Communication Foundations::0086147,Directorate for Computer & Information Science & Engineering,Division of Computing and Communication Foundations,,false,,2000-09-15,2004-08-31,2000,2004,47,yes,6,6146,3,,0086147,0.0,0.0,
nsf_________::f86e62fe63373734f62aa06a7f5c8187,,Thresholds of Vegetation Change Following N Deposition in Southern California Ecosystems,National Science Foundation,Directorate for Biological Sciences::Emerging Frontiers Office::0421530,Directorate for Biological Sciences,Emerging Frontiers Office,,false,,2005-03-15,2011-02-28,2005,2011,71,yes,3,666,1,,0421530,0.0,0.0,
nsf_________::f88bdaeedda3e1c38400f626fdaab785,,Ergodic Properties of Loosely Markov Processes,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::8005172,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,1980-06-15,1982-11-30,1980,1982,29,yes,1,1462,1,,8005172,0.0,0.0,
nsf_________::f8c1dd8a0b41c21ad34716efbebe03da,,"EMSW21-RTG: Geometric, Topological and Statistical Methods for Analyzing Massive Datasets",National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::1045153,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,2011-08-01,2016-07-31,2011,2016,59,yes,52,2460,29,,1045153,0.0,0.0,
nsf_________::f8eec11b9eeecb340ae69885603a9661,,FRG: Rational billiards and geometry and dynamics on Teichmuller space.,National Science Foundation,Directorate for Mathematical & Physical Sciences::Division of Mathematical Sciences::0244472,Directorate for Mathematical & Physical Sciences,Division of Mathematical Sciences,,false,,2003-06-01,2008-05-31,2003,2008,59,yes,4,0,0,,0244472,0.0,0.0,
nsf_________::feb1a28b7e0a4d05b455019a584f2f92,,Collaborative Research: Spatial Analysis of Ecosystem Service Shifts Caused by Climate Change and Land Conversion in the Metropolitan Fringe,National Science Foundation,"Directorate for Social, Behavioral & Economic Sciences::Division of Behavioral and Cognitive Sciences::1026629","Directorate for Social, Behavioral & Economic Sciences",Division of Behavioral and Cognitive Sciences,,false,,2010-10-01,2016-03-31,2010,2016,65,yes,1,245,1,,1026629,0.0,0.0,
nsf_________::feb5cdc81149b7dd577834cd90956017,,Collaborative Research: Imaging the Beginning of Time from the South Pole: Observations with the Full SPUD Array,National Science Foundation,Directorate for Geosciences::Division of Polar Programs::1145172,Directorate for Geosciences,Division of Polar Programs,,false,,2012-08-01,2016-07-31,2012,2016,47,yes,28,2404,23,,1145172,0.0,0.0,
nwo_________::0c554d1d506b5df9ac61387ddddcd0fb,,Transfer Planning for Decision Making in Distributed Systems,Netherlands Organisation for Scientific Research (NWO),::::10756,,,,false,,2014-01-15,2017-03-04,2014,2017,37,yes,22,1297,4,,10756,0.0,0.0,
nwo_________::417327fcb31a73ca03449347dd177991,,Causes and consequences of heritable epigenetic variation in asexual plants,Netherlands Organisation for Scientific Research (NWO),::::6513,,,,false,,2011-02-01,2016-07-11,2011,2016,65,yes,26,782,10,,6513,0.0,0.0,
nwo_________::63df1e3da23432d7d8de7536886ed476,,Semantic Search in E-Discovery,Netherlands Organisation for Scientific Research (NWO),::::7999,,,,false,,2012-05-07,2016-08-31,2012,2016,51,yes,68,1636,6,,7999,0.0,0.0,
nwo_________::7f0634dde9d085c48529ebff348314a1,,"Tracking Emerging Adults, the fifth wave of the TRAILS study",Netherlands Organisation for Scientific Research (NWO),::::7948,,,,false,,2011-10-01,2017-04-18,2011,2017,66,yes,74,2174,20,,7948,0.0,0.0,
nwo_________::a5520f1f83476ec2b757fbbcdd8db8cf,,Integrated Network for Production and Loss Assessment in the Coastal Environment (IN PLACE),Netherlands Organisation for Scientific Research (NWO),::::2300152555,,,,false,,2009-01-01,2014-05-19,2009,2014,64,yes,2,352,1,,2300152555,0.0,0.0,
nwo_________::ad1c35d76fb2114662838ea5ef797452,,"Achieving long-term stability for low-cost, high-efficiency perovskite solar cells with layered perovskite absorber",Netherlands Organisation for Scientific Research (NWO),::::26100,,,,false,,2016-03-01,2018-02-28,2016,2018,23,yes,9,430,3,,26100,0.0,0.0,
sfi_________::c121fd8df7ca244511c8d97b89d72ce1,,Strategic Funds,Science Foundation Ireland,SFI Research Infrastructure Programme::::12/RI/2345/SOF,SFI Research Infrastructure Programme,,,false,,2013-01-01,2014-12-31,2013,2014,23,yes,6,3036,6,,12/RI/2345/SOF,0.0,2500000.0,EUR
sfi_________::cfdf0724cc2b38d9f7c92c225b915744,,Arithmetic properties of coefficients of modular forms,Science Foundation Ireland,SFI Research Frontiers Programme (RFP)::::08/RFP/MTH1081,SFI Research Frontiers Programme (RFP),,,false,,2008-05-01,2011-10-31,2008,2011,41,yes,8,548,2,,08/RFP/MTH1081,0.0,139597.0,EUR
snsf________::16ab116a8c2bc3cb296990aa2197db93,,The MAGIC Telescopes,Swiss National Science Foundation,Projects::Project funding::132691,Projects,Project funding,,false,,2010-10-01,2012-09-30,2010,2012,23,yes,28,0,0,,132691,0.0,434222.0,
snsf________::31bec594c9f412447d9bff71333786d1,,The hydrogenation of calix[4]pyrroles leading to the novel ligand system calix[4]pyrrolidine: Their properties and their application,Swiss National Science Foundation,Projects::Project funding::140555,Projects,Project funding,,false,,2012-04-01,2015-12-31,2012,2015,44,yes,15,0,0,,140555,0.0,200000.0,
snsf________::3f3b694f71df045e55fee9c88d95f5d4,,Mott Physics Beyond the Heisenberg Model in Iridates and Related Materials,Swiss National Science Foundation,Programmes::Sinergia::160765,Programmes,Sinergia,,false,,2016-01-01,2019-12-31,2016,2019,47,yes,38,917,14,,160765,0.0,2315430.0,
snsf________::414a17613b27acc54d1ee7d56cc7346f,,Kalibration von Klima-Proxydaten in rezenten Seesedimenten und ihrer Anwendung zur Klimarekonstruktion,Swiss National Science Foundation,Programmes::National Research Programmes (NRPs)::33147,Programmes,National Research Programmes (NRPs),NRP 31 Climatic Changes and Natural Hazards,false,,1992-09-01,1995-08-31,1992,1995,35,yes,5,974,5,,33147,0.0,400640.0,
snsf________::634f599ca471767a621e620d5dfe63f9,,Molecular mechanisms involved in the formation and modulation of synapses,Swiss National Science Foundation,Projects::Project funding::133133,Projects,Project funding,,false,,2010-10-01,2013-09-30,2010,2013,35,yes,23,0,0,,133133,0.0,675000.0,
snsf________::67624fc5600269b97b2e9b6455a3ad4b,,Notch signalling in the hematopoietic system,Swiss National Science Foundation,Projects::Project funding::135722,Projects,Project funding,,false,,2011-05-01,2013-04-30,2011,2013,23,yes,12,0,0,,135722,0.0,428258.0,
snsf________::68e249c3723fb43d54724dbf2018af91,,Phasing of Nucleic Acid Crystal Structures with Phosphorus Anomalous Signal,Swiss National Science Foundation,Projects::Project funding::129584,Projects,Project funding,,false,,2010-11-01,2013-10-31,2010,2013,35,yes,1,970,1,,129584,0.0,151992.0,
snsf________::9e3837fb8466f11971176668b54ed4bf,,BioMPE: Bio-inspired Monitoring of Pervasive Environments,Swiss National Science Foundation,Projects::Project funding::130132,Projects,Project funding,,false,,2010-07-01,2013-06-30,2010,2013,35,yes,6,0,0,,130132,0.0,468006.0,
snsf________::a834433907aae376f0fdc19875b6678e,,The evolution of mammalian tissue transcriptomes,Swiss National Science Foundation,Projects::Project funding::130287,Projects,Project funding,,false,,2010-05-01,2013-04-30,2010,2013,35,yes,9,1648,4,,130287,0.0,537000.0,
snsf________::fb7c5f93dfe0eb0df835265e5544b627,,"Protorosaur phylogeny and palaeobiogeography: marine versus arboreal, dispersal versus vicariance",Swiss National Science Foundation,Projects::Project funding::162775,Projects,Project funding,,false,,2016-04-01,2020-09-30,2016,2020,53,yes,13,919,1,,162775,0.0,290284.0,
ukri________::087cc5a081a0f6ce2f05ddcd5c9ef3a5,,An integrative approach to deciphering the entry process in Herpesviruses,UK Research and Innovation,MRC::::MR/M019292/1,MRC,,,false,,2015-10-18,2018-10-17,2015,2018,35,yes,28,1050,7,,MR/M019292/1,0.0,663261.0,GBP
ukri________::08c2d58d58c74bc10f748fdf58181613,,Developing and expanding the bacterial glycotoolbox for animal pathogens,UK Research and Innovation,BBSRC::::BB/M01925X/1,BBSRC,,,false,,2015-03-31,2016-12-31,2015,2016,21,yes,13,733,13,,BB/M01925X/1,0.0,134398.0,GBP
ukri________::161c3e0d877cc058e08a59b6a7494b0c,,Computational biochemistry: predictive modelling for biology and medicine,UK Research and Innovation,EPSRC::::EP/G007705/1,EPSRC,,,false,,2008-09-30,2014-03-30,2008,2014,66,yes,12,3057,8,,EP/G007705/1,0.0,1137040.0,GBP
ukri________::221d854832f3ed5eb8614f3f562142eb,,CBET-EPSRC: Hybrid organic-CMOS devices for optogenetic simulation and lens-free fluorescence imaging of the brain,UK Research and Innovation,EPSRC::::EP/R010595/1,EPSRC,,,false,,2017-08-31,2020-11-16,2017,2020,38,yes,9,21,1,,EP/R010595/1,0.0,383536.0,GBP
ukri________::28632e9a84afb14ac68fd5add468c945,,The Louisville Ridge-Tonga Trench collision: Implications for subduction zone dynamics,UK Research and Innovation,NERC::::NE/F005318/1,NERC,,,false,,2010-09-30,2014-09-29,2010,2014,47,yes,2,669,2,,NE/F005318/1,0.0,409020.0,GBP
ukri________::2902f3320d6a15f083a63f0ec253316f,,Arithmetic of hyperelliptic curves,UK Research and Innovation,EPSRC::::EP/M016838/1,EPSRC,,,false,,2015-05-31,2018-11-30,2015,2018,42,yes,7,897,1,,EP/M016838/1,0.0,606413.0,GBP
ukri________::315b0d4a37b25c79422f0f7c9d9f5164,,IONIC-LIQUID IN CONFINED ENVIRONMENTS: EXPERIMENTS AND SIMULATION,UK Research and Innovation,EPSRC::::EP/H004319/1,EPSRC,,,false,,2010-02-01,2013-04-29,2010,2013,38,yes,9,3487,5,,EP/H004319/1,0.0,309778.0,GBP
ukri________::3ce69cfe0bfc03870d8a77a8d4323094,,Thwaites Interdisciplinary Margin Evolution (TIME),UK Research and Innovation,NERC::::NE/S006788/1,NERC,,,false,,2018-11-01,2023-10-31,2018,2023,59,yes,3,0,0,,NE/S006788/1,0.0,577640.0,GBP
ukri________::3e9a6e66ed1dd0b562aefae976c44ef2,,Undestanding microbial communities through in situ environmental 'omic data synthesis,UK Research and Innovation,NERC::::NE/L011956/1,NERC,,,false,,2014-11-01,2019-10-31,2014,2019,59,yes,126,1177,72,,NE/L011956/1,0.0,425506.0,GBP
ukri________::3f9a7463eb98c99ce549fb1c68c2f4c1,,Let the right ones in: Testing microeconomic models of screening in an ant-bacteria microbiome,UK Research and Innovation,NERC::::NE/J01074X/1,NERC,,,false,,2012-07-31,2016-01-31,2012,2016,42,yes,10,2040,5,,NE/J01074X/1,0.0,427349.0,GBP
ukri________::40a4793e748da6100fb19c006923485e,,Using phages as a precision tool to control pathogen abundance and virulence in the plant rhizosphere microbiome,UK Research and Innovation,BBSRC::::BB/T010606/1,BBSRC,,,false,,2020-08-31,2024-03-31,2020,2024,43,yes,7,0,0,,BB/T010606/1,0.0,891215.0,GBP
ukri________::4b82d7db6d8b96fe48da244c916f580b,,Identification of Tools Compounds to Define the Function of Serine Racemase and D-Serine in the Brain,UK Research and Innovation,BBSRC::::BB/L017105/1,BBSRC,,,false,,2015-08-31,2019-08-30,2015,2019,47,yes,5,713,3,,BB/L017105/1,0.0,94126.0,GBP
ukri________::509f5b97edacd08c633f392b4eefd045,,Cognitive neuroscience of normal and disordered language function,UK Research and Innovation,MRC::::G0500842,MRC,,,false,,2006-03-01,2011-02-28,2006,2011,59,yes,11,3580,8,,G0500842,0.0,893953.0,GBP
ukri________::592d476740157b8ec570bef24badc5c9,,Evidence in interdisciplinary contexts: the value and ethics of randomised controlled trials,UK Research and Innovation,ESRC::::ES/L000350/1,ESRC,,,false,,2013-10-14,2016-10-13,2013,2016,35,yes,2,141,2,,ES/L000350/1,0.0,30488.0,GBP
ukri________::59be069610604a1d196aa7623ddda819,,CDK-containing macromolecular assemblies,UK Research and Innovation,MRC::::G0901526,MRC,,,false,,2011-05-31,2016-05-30,2011,2016,59,yes,10,608,4,,G0901526,0.0,3294270.0,GBP
ukri________::5eb84f517c1bbf946d72c75e0e97d983,,BrisSynBio: Bristol Centre for Synthetic Biology,UK Research and Innovation,BBSRC::::BB/L01386X/1,BBSRC,,,false,,2014-07-30,2022-03-30,2014,2022,92,yes,185,376,14,,BB/L01386X/1,0.0,13528200.0,GBP
ukri________::5ee83ab6017ee5e0b18a2e779b8db3a2,,Devices based on Entanglement in Cold Arrays of Trapped Atoms,UK Research and Innovation,EPSRC::::EP/I010394/1,EPSRC,,,false,,2011-04-30,2016-08-30,2011,2016,64,yes,9,1401,4,,EP/I010394/1,0.0,721174.0,GBP
ukri________::79484b6c43a5cb2c897073262488993c,,The Supergen Biological Fuel Cells Consortium 2010-2014 (CORE),UK Research and Innovation,EPSRC::::EP/H019480/1,EPSRC,,,false,,2010-04-17,2014-10-14,2010,2014,53,yes,24,1905,17,,EP/H019480/1,0.0,3374040.0,GBP
ukri________::7a67a354487b9a3fd5d898c715262aef,,Theme 1 - Analysis of the Vehicle as a Complex System,UK Research and Innovation,EPSRC::::EP/K014226/1,EPSRC,,,false,,2013-03-01,2018-12-20,2013,2018,69,yes,3,0,0,,EP/K014226/1,0.0,1472960.0,GBP
ukri________::8a23687d119dc3211056316245792621,,Enhanced Multiscale Boiling Surfaces (EMBOSS): From Fundamentals to Design,UK Research and Innovation,EPSRC::::EP/S019502/1,EPSRC,,,false,,2019-07-31,2023-01-31,2019,2023,42,yes,4,182,2,,EP/S019502/1,0.0,569644.0,GBP
ukri________::9f0c558de1e118101e6ddce9ce5f15cd,,Algebra and geometry of generalised quantum Calogero-Moser problems and applications,UK Research and Innovation,EPSRC::::EP/E004008/1,EPSRC,,,false,,2006-11-01,2009-10-31,2006,2009,35,yes,4,486,3,,EP/E004008/1,0.0,221158.0,GBP
ukri________::a02c996d3e0b2f25c3ce803175557f1e,,EPSRC Core Equipment Award 2020: University of Warwick,UK Research and Innovation,EPSRC::::EP/V036211/1,EPSRC,,,false,,2020-11-08,2022-05-06,2020,2022,17,yes,4,189,1,,EP/V036211/1,0.0,875000.0,GBP
ukri________::a87d622e0e0246cb9d8b072168ca53f3,,Multiscale Modelling of Magnetised Plasma Turbulence,UK Research and Innovation,EPSRC::::EP/H002081/1,EPSRC,,,false,,2009-05-31,2013-05-30,2009,2013,47,yes,15,1149,6,,EP/H002081/1,0.0,5843.0,GBP
ukri________::aeb72fe0f3d2f0314c9a1e5abbe06d4e,,Prototyping Open Innovation Models for ICT-Enabled Manufacturing in Food and Packaging,UK Research and Innovation,EPSRC::::EP/K014234/2,EPSRC,,,false,,2014-01-03,2018-07-31,2014,2018,54,yes,6,1183,4,,EP/K014234/2,0.0,1673750.0,GBP
ukri________::af6a1bb56b833f59a4c0c3985cb0df1a,,LMF: L-Functions and Modular Forms,UK Research and Innovation,EPSRC::::EP/K034383/1,EPSRC,,,false,,2013-05-31,2019-09-29,2013,2019,75,yes,66,519,14,,EP/K034383/1,0.0,2246110.0,GBP
ukri________::bccf680a9fb03bde19e8fc763b6892da,,Confidence in Concept 2012 - University of Birmingham,UK Research and Innovation,MRC::::MC_PC_12011,MRC,,,false,,2012-07-31,2014-02-01,2012,2014,18,yes,2,550,1,,MC_PC_12011,0.0,600000.0,GBP
ukri________::beb387a1d7845106f1f48c3cc1241f0a,,"Quantum Field Theory: new ideas in strings, lattice and LHC physics",UK Research and Innovation,STFC::::ST/G000506/1,STFC,,,false,,2008-09-30,2011-09-29,2008,2011,35,yes,37,2028,23,,ST/G000506/1,0.0,2409470.0,GBP
ukri________::c336bd778f8e0a7af438eb55b616cc73,,A Doctoral Training Centre in Complex Systems Simulations,UK Research and Innovation,EPSRC::::EP/G03690X/1,EPSRC,,,false,,2009-09-30,2018-09-29,2009,2018,107,yes,107,1068,16,,EP/G03690X/1,0.0,6531180.0,GBP
ukri________::d0dc6c0622eb05520e74f720ff3e1f28,,Delivering Food Security on Limited Land (DEVIL),UK Research and Innovation,NERC::::NE/M021327/1,NERC,,,false,,2015-02-01,2020-01-31,2015,2020,59,yes,37,670,8,,NE/M021327/1,0.0,391889.0,GBP
ukri________::d6b7f5c866029536781bd33ca22d5aab,,Determining the importance of different locations to Mycobacterium tuberculosis transmission in high tuberculosis burden settings,UK Research and Innovation,MRC::::MR/P002404/1,MRC,,,false,,2017-02-01,2020-10-31,2017,2020,44,yes,28,688,5,,MR/P002404/1,0.0,393109.0,GBP
